tiempo,yaw1,pitch1,roll1,yaw2,pitch2,roll2,yaw3,pitch3,roll3,yaw4,pitch4,roll4,yaw5,pitch5,roll5,yaw6,pitch6,roll6,yaw7,pitch7,roll7
51.964,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.975,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.985,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
51.994,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.005,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.016,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.025,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.035,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.046,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.055,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, 0.01,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.066,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.076,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.085,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.096,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.106,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.115,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.126,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.135,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.145,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, 0.01,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.156,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.167,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.175,0.03,0.01,0.05, 0.03,0.03,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.186,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.197,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.206,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.216,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.227,0.03,0.01,0.05, 0.03,0.02,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.236,0.03,0.01,0.06, 0.03,0.02,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.247,0.03,0.01,0.06, 0.03,0.02,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.11,0.00,0.06
52.257,0.03,0.01,0.06, 0.03,0.02,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.267,0.03,0.01,0.06, 0.03,0.02,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.277,0.03,0.01,0.06, 0.03,0.02,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.287,0.03,0.01,0.06, 0.03,0.02,0.04, 0.08,0.06,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.297,0.03,0.01,0.06, 0.03,0.02,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.307,0.03,0.01,0.06, 0.03,0.02,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.318,0.03,0.01,0.06, 0.03,0.02,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.328,0.03,0.01,0.06, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.02, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.337,0.03,0.01,0.06, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.348,0.03,0.01,0.06, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.359,0.03,0.01,0.06, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.367,0.03,0.01,0.06, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.378,0.03,0.01,0.06, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.389,0.03,0.01,0.06, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.398,0.03,0.01,0.06, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.408,0.03,0.01,0.06, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.419,0.02,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.428,0.02,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.439,0.02,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.45,0.02,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.458,0.02,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.469,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.48,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.12,0.00,0.06
52.49,0.03,0.01,0.05, 0.03,0.03,0.04, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.499,0.03,0.01,0.05, 0.03,0.03,0.03, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.51,0.03,0.01,0.05, 0.03,0.03,0.03, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.521,0.03,0.01,0.05, 0.03,0.03,0.03, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.529,0.03,0.01,0.05, 0.03,0.03,0.03, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.54,0.03,0.01,0.05, 0.03,0.03,0.03, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.551,0.03,0.01,0.05, 0.03,0.03,0.03, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.562,0.03,0.01,0.05, 0.03,0.03,0.03, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.571,0.03,0.01,0.05, 0.03,0.03,0.03, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.581,0.03,0.01,0.05, 0.03,0.04,0.03, 0.07,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.592,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.601,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.612,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.622,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.633,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.642,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.653,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.663,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.672,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.684,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.694,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.704,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.713,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.724,0.03,0.01,0.05, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.735,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.745,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.754,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.765,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.776,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.10, -0.13,-0.01,0.06
52.785,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.795,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.806,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.817,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.826,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.836,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.847,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.856,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.867,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.877,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,0.00,0.06
52.888,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,0.00,0.06
52.897,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,0.00,0.06
52.908,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,0.00,0.06
52.918,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,0.00,0.06
52.927,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,0.00,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.938,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.949,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.959,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.969,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.979,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
52.99,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
53.001,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
53.01,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
53.02,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
53.031,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
53.042,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
53.051,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
53.062,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
53.072,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.07,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
53.083,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
53.092,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
53.103,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
53.113,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.00,0.09, -0.13,-0.01,0.06
53.124,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.133,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.144,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.155,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.165,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.174,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.185,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.196,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.206,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.215,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.226,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.237,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.00, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.247,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.00, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.257,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.00, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.267,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.00, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.278,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.00, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.289,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.00, -0.00,-0.01,-0.02, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.298,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.00, -0.00,-0.01,-0.02, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.308,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.00, -0.00,-0.01,-0.02, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.319,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.00, -0.00,-0.01,-0.02, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.33,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.00, -0.00,-0.01,-0.02, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.339,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.02, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.35,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.02, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.36,0.03,0.01,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.02, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.371,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.02, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.38,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.02, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.391,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.02, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.13,-0.01,0.06
53.401,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.02, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.412,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
53.421,0.03,0.02,0.04, 0.03,0.04,0.03, 0.06,0.08,0.01, -0.00,-0.01,-0.03, 0.00,0.00,0.00, -0.03,0.01,0.10, -0.14,-0.01,0.06
